,type,id,attributes.adjusted_odds,attributes.board_time,attributes.custom_image,attributes.description,attributes.end_time,attributes.flash_sale_line_score,attributes.hr_20,attributes.in_game,attributes.is_live,attributes.is_promo,attributes.line_score,attributes.odds_type,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_display_name,attributes.stat_type,attributes.status,attributes.today,attributes.tv_channel,attributes.updated_at,relationships.duration.data.type,relationships.duration.data.id,relationships.league.data.type,relationships.league.data.id,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.score.data,relationships.stat_type.data.type,relationships.stat_type.data.id,attributes.game_id,relationships.game.data.type,relationships.game.data.id,relationships.stat_average.data.type,relationships.stat_average.data.id,attributes.trending_count,type_new_player,id_new_player,attributes.combo,attributes.display_name,attributes.image_url,attributes.league,attributes.league_id,attributes.name,attributes.position,attributes.team,relationships.league.data.type_new_player,relationships.league.data.id_new_player
106,projection,3811434,,2025-02-02T16:19:00-05:00,,ORL,,,True,False,False,False,7.5,standard,Single Stat,465,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T16:22:17-05:00,duration,11,league,7,new_player,173745,projection_type,2,,stat_type,19,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,76131,,new_player,173745,False,Brandin Podziemski,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,NBA,7.0,Brandin Podziemski,G,GSW,league,7
107,projection,3812147,,2025-02-01T12:21:00-05:00,,GSW,,,True,False,False,False,5.5,standard,Single Stat,466,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T20:37:58-05:00,duration,11,league,7,new_player,218628,projection_type,2,,stat_type,19,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,85087,,new_player,218628,False,Tristan Da Silva,https://static.prizepicks.com/images/players/NBA/Tristan_Da_Silva_NBA_player_P4N0KaXAPN3h5k1IVKetUs5m.webp,NBA,7.0,Tristan Da Silva,F,ORL,league,7
108,projection,3812203,,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,5.5,standard,Single Stat,466,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T21:20:36-05:00,duration,11,league,7,new_player,1727,projection_type,2,,stat_type,19,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,78940,,new_player,1727,False,Jonathan Isaac,https://static.prizepicks.com/images/players/NBA/Jonathan_Isaac_NBA_player_i8apYZKG0oOFdgfFRky4dN3p.webp,NBA,7.0,Jonathan Isaac,F,ORL,league,7
109,projection,3812148,,2025-02-01T12:21:00-05:00,,GSW,,,True,False,False,False,9.5,standard,Single Stat,467,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T19:57:57-05:00,duration,11,league,7,new_player,25433,projection_type,2,,stat_type,19,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,78942,,new_player,25433,False,Cole Anthony,https://static.prizepicks.com/images/players/NBA/Cole_Anthony_NBA_player_3lqFRi5Q86rjCCUqd9qO2LZE.webp,NBA,7.0,Cole Anthony,G,ORL,league,7
110,projection,3806533,True,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,7.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-03T15:01:35-05:00,duration,11,league,7,new_player,55372,projection_type,2,,stat_type,22,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,75380,,new_player,55372,False,Franz Wagner,https://static.prizepicks.com/images/players/NBA/Franz_Wagner_NBA_player_ADVHCGrSiQgQ2jmJ9hs3oR7u.webp,NBA,7.0,Franz Wagner,F,ORL,league,7
111,projection,3806548,True,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,0.5,goblin,Single Stat,475,True,2025-02-03T22:10:00-05:00,3-PT Made,3-PT Made,pre_game,True,,2025-02-03T15:01:36-05:00,duration,11,league,7,new_player,216717,projection_type,2,,stat_type,31,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,78199,,new_player,216717,False,Kentavious Caldwell-Pope,https://static.prizepicks.com/images/players/NBA/Kentavious_Caldwell-Pope_NBA_player_lm5ihMsoahNpKZ4I88EfKcaL.webp,NBA,7.0,Kentavious Caldwell-Pope,G,ORL,league,7
112,projection,3806565,True,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,17.5,goblin,Single Stat,475,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T15:01:35-05:00,duration,11,league,7,new_player,188001,projection_type,2,,stat_type,19,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,79813,,new_player,188001,False,Paolo Banchero,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,NBA,7.0,Paolo Banchero,F,ORL,league,7
113,projection,3806560,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,14.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T16:11:09-05:00,duration,11,league,7,new_player,61297,projection_type,2,,stat_type,19,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,83001,,new_player,61297,False,Moses Moody,https://static.prizepicks.com/images/players/NBA/Moses_Moody_NBA_player_tEBR7LImFCHliEOEgVmwSDLf.webp,NBA,7.0,Moses Moody,G,GSW,league,7
114,projection,3806567,True,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,5.5,goblin,Single Stat,475,True,2025-02-03T22:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-03T15:01:36-05:00,duration,11,league,7,new_player,188001,projection_type,2,,stat_type,22,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,79815,,new_player,188001,False,Paolo Banchero,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,NBA,7.0,Paolo Banchero,F,ORL,league,7
115,projection,3806566,True,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,29.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T15:01:35-05:00,duration,11,league,7,new_player,188001,projection_type,2,,stat_type,19,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,79813,,new_player,188001,False,Paolo Banchero,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,NBA,7.0,Paolo Banchero,F,ORL,league,7
116,projection,3806525,True,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,1.5,goblin,Single Stat,475,True,2025-02-03T22:10:00-05:00,3-PT Made,3-PT Made,pre_game,True,,2025-02-03T15:01:35-05:00,duration,11,league,7,new_player,55372,projection_type,2,,stat_type,31,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,78204,,new_player,55372,False,Franz Wagner,https://static.prizepicks.com/images/players/NBA/Franz_Wagner_NBA_player_ADVHCGrSiQgQ2jmJ9hs3oR7u.webp,NBA,7.0,Franz Wagner,F,ORL,league,7
117,projection,3806520,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,6.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-03T16:11:09-05:00,duration,11,league,7,new_player,222226,projection_type,2,,stat_type,20,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,102321,,new_player,222226,False,Dennis Schröder,https://static.prizepicks.com/images/players/NBA/Dennis_Schroder_NBA_player_tDH1QnWeMeFZiotp5yaSnypS.webp,NBA,7.0,Dennis Schröder,G,GSW,league,7
118,projection,3806505,True,2025-02-02T21:30:00-05:00,,ORL,,,True,False,False,False,25.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T20:15:17-05:00,duration,11,league,7,new_player,54658,projection_type,2,,stat_type,19,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,76129,,new_player,54658,False,Andrew Wiggins,https://static.prizepicks.com/images/players/NBA/Andrew_Wiggins_NBA_player_yKQK0gmYfGjWuANzVD4ek19k.webp,NBA,7.0,Andrew Wiggins,F,GSW,league,7
119,projection,3806570,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,5.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,3-PT Made,3-PT Made,pre_game,True,,2025-02-03T16:11:09-05:00,duration,11,league,7,new_player,188015,projection_type,2,,stat_type,31,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,81230,,new_player,188015,False,Stephen Curry,https://static.prizepicks.com/images/players/NBA/Stephen_Curry_NBA_player_PK7AiNQ1KY7w5YTXVk3VcpgA.webp,NBA,7.0,Stephen Curry,G,GSW,league,7
120,projection,3806512,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,0.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Blocked Shots,Blocked Shots,pre_game,True,,2025-02-03T16:11:09-05:00,duration,11,league,7,new_player,217114,projection_type,2,,stat_type,21,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,84378,,new_player,217114,False,Buddy Hield,https://static.prizepicks.com/images/players/NBA/Buddy_Hield_NBA_player_lDspJqfaQmrYKAHYmcPAKptB.webp,NBA,7.0,Buddy Hield,G,GSW,league,7
121,projection,3806529,True,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,0.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Blocked Shots,Blocked Shots,pre_game,True,,2025-02-03T15:01:35-05:00,duration,11,league,7,new_player,55372,projection_type,2,,stat_type,21,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,80773,,new_player,55372,False,Franz Wagner,https://static.prizepicks.com/images/players/NBA/Franz_Wagner_NBA_player_ADVHCGrSiQgQ2jmJ9hs3oR7u.webp,NBA,7.0,Franz Wagner,F,ORL,league,7
122,projection,3806521,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,0.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Blocked Shots,Blocked Shots,pre_game,True,,2025-02-03T16:11:09-05:00,duration,11,league,7,new_player,222226,projection_type,2,,stat_type,21,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,103603,,new_player,222226,False,Dennis Schröder,https://static.prizepicks.com/images/players/NBA/Dennis_Schroder_NBA_player_tDH1QnWeMeFZiotp5yaSnypS.webp,NBA,7.0,Dennis Schröder,G,GSW,league,7
123,projection,3806573,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,0.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Blocked Shots,Blocked Shots,pre_game,True,,2025-02-03T16:11:09-05:00,duration,11,league,7,new_player,188015,projection_type,2,,stat_type,21,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,84373,,new_player,188015,False,Stephen Curry,https://static.prizepicks.com/images/players/NBA/Stephen_Curry_NBA_player_PK7AiNQ1KY7w5YTXVk3VcpgA.webp,NBA,7.0,Stephen Curry,G,GSW,league,7
124,projection,3806523,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,15.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T16:11:09-05:00,duration,11,league,7,new_player,222226,projection_type,2,,stat_type,19,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,102314,,new_player,222226,False,Dennis Schröder,https://static.prizepicks.com/images/players/NBA/Dennis_Schroder_NBA_player_tDH1QnWeMeFZiotp5yaSnypS.webp,NBA,7.0,Dennis Schröder,G,GSW,league,7
125,projection,3806535,True,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,2.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-03T15:01:35-05:00,duration,11,league,7,new_player,123625,projection_type,2,,stat_type,20,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,85620,,new_player,123625,False,Goga Bitadze,https://static.prizepicks.com/images/players/NBA/Goga_Bitadze_NBA_player_Ej24u8c1QhOmZW7EZl6PpG1e.webp,NBA,7.0,Goga Bitadze,C-F,ORL,league,7
126,projection,3806553,True,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,12.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T15:01:36-05:00,duration,11,league,7,new_player,216717,projection_type,2,,stat_type,19,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,75348,,new_player,216717,False,Kentavious Caldwell-Pope,https://static.prizepicks.com/images/players/NBA/Kentavious_Caldwell-Pope_NBA_player_lm5ihMsoahNpKZ4I88EfKcaL.webp,NBA,7.0,Kentavious Caldwell-Pope,G,ORL,league,7
127,projection,3806568,True,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,10.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-03T15:01:35-05:00,duration,11,league,7,new_player,188001,projection_type,2,,stat_type,22,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,79815,,new_player,188001,False,Paolo Banchero,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,NBA,7.0,Paolo Banchero,F,ORL,league,7
128,projection,3806538,True,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,5.5,goblin,Single Stat,475,True,2025-02-03T22:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-03T15:01:35-05:00,duration,11,league,7,new_player,123625,projection_type,2,,stat_type,22,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,83780,,new_player,123625,False,Goga Bitadze,https://static.prizepicks.com/images/players/NBA/Goga_Bitadze_NBA_player_Ej24u8c1QhOmZW7EZl6PpG1e.webp,NBA,7.0,Goga Bitadze,C-F,ORL,league,7
129,projection,3806528,True,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,6.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-03T15:01:35-05:00,duration,11,league,7,new_player,55372,projection_type,2,,stat_type,20,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,75390,,new_player,55372,False,Franz Wagner,https://static.prizepicks.com/images/players/NBA/Franz_Wagner_NBA_player_ADVHCGrSiQgQ2jmJ9hs3oR7u.webp,NBA,7.0,Franz Wagner,F,ORL,league,7
130,projection,3806509,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,1.5,goblin,Single Stat,475,True,2025-02-03T22:10:00-05:00,3-PT Made,3-PT Made,pre_game,True,,2025-02-03T16:11:09-05:00,duration,11,league,7,new_player,217114,projection_type,2,,stat_type,31,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,81231,,new_player,217114,False,Buddy Hield,https://static.prizepicks.com/images/players/NBA/Buddy_Hield_NBA_player_lDspJqfaQmrYKAHYmcPAKptB.webp,NBA,7.0,Buddy Hield,G,GSW,league,7
131,projection,3806579,True,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,1.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,3-PT Made,3-PT Made,pre_game,True,,2025-02-03T15:01:35-05:00,duration,11,league,7,new_player,37711,projection_type,2,,stat_type,31,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,78194,,new_player,37711,False,Wendell Carter Jr.,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,NBA,7.0,Wendell Carter Jr.,C-F,ORL,league,7
132,projection,3806514,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,15.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T16:11:10-05:00,duration,11,league,7,new_player,217114,projection_type,2,,stat_type,19,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,77785,,new_player,217114,False,Buddy Hield,https://static.prizepicks.com/images/players/NBA/Buddy_Hield_NBA_player_lDspJqfaQmrYKAHYmcPAKptB.webp,NBA,7.0,Buddy Hield,G,GSW,league,7
133,projection,3806510,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,3.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,3-PT Made,3-PT Made,pre_game,True,,2025-02-03T16:11:08-05:00,duration,11,league,7,new_player,217114,projection_type,2,,stat_type,31,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,81231,,new_player,217114,False,Buddy Hield,https://static.prizepicks.com/images/players/NBA/Buddy_Hield_NBA_player_lDspJqfaQmrYKAHYmcPAKptB.webp,NBA,7.0,Buddy Hield,G,GSW,league,7
134,projection,3806558,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,0.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Blocked Shots,Blocked Shots,pre_game,True,,2025-02-03T16:11:08-05:00,duration,11,league,7,new_player,61297,projection_type,2,,stat_type,21,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,109973,,new_player,61297,False,Moses Moody,https://static.prizepicks.com/images/players/NBA/Moses_Moody_NBA_player_tEBR7LImFCHliEOEgVmwSDLf.webp,NBA,7.0,Moses Moody,G,GSW,league,7
135,projection,3806576,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,3.5,goblin,Single Stat,475,True,2025-02-03T22:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-03T16:11:10-05:00,duration,11,league,7,new_player,188015,projection_type,2,,stat_type,22,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,80164,,new_player,188015,False,Stephen Curry,https://static.prizepicks.com/images/players/NBA/Stephen_Curry_NBA_player_PK7AiNQ1KY7w5YTXVk3VcpgA.webp,NBA,7.0,Stephen Curry,G,GSW,league,7
136,projection,3806561,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,3.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-03T16:11:10-05:00,duration,11,league,7,new_player,61297,projection_type,2,,stat_type,22,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,99236,,new_player,61297,False,Moses Moody,https://static.prizepicks.com/images/players/NBA/Moses_Moody_NBA_player_tEBR7LImFCHliEOEgVmwSDLf.webp,NBA,7.0,Moses Moody,G,GSW,league,7
137,projection,3806519,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,2.5,goblin,Single Stat,475,True,2025-02-03T22:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-03T16:11:10-05:00,duration,11,league,7,new_player,222226,projection_type,2,,stat_type,20,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,102321,,new_player,222226,False,Dennis Schröder,https://static.prizepicks.com/images/players/NBA/Dennis_Schroder_NBA_player_tDH1QnWeMeFZiotp5yaSnypS.webp,NBA,7.0,Dennis Schröder,G,GSW,league,7
138,projection,3806503,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,2.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-03T16:11:10-05:00,duration,11,league,7,new_player,54658,projection_type,2,,stat_type,20,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,76229,9228.0,new_player,54658,False,Andrew Wiggins,https://static.prizepicks.com/images/players/NBA/Andrew_Wiggins_NBA_player_yKQK0gmYfGjWuANzVD4ek19k.webp,NBA,7.0,Andrew Wiggins,F,GSW,league,7
139,projection,3806511,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,2.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-03T16:11:10-05:00,duration,11,league,7,new_player,217114,projection_type,2,,stat_type,20,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,77796,,new_player,217114,False,Buddy Hield,https://static.prizepicks.com/images/players/NBA/Buddy_Hield_NBA_player_lDspJqfaQmrYKAHYmcPAKptB.webp,NBA,7.0,Buddy Hield,G,GSW,league,7
140,projection,3806506,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,3.5,goblin,Single Stat,475,True,2025-02-03T22:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-03T16:11:10-05:00,duration,11,league,7,new_player,54658,projection_type,2,,stat_type,22,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,76217,,new_player,54658,False,Andrew Wiggins,https://static.prizepicks.com/images/players/NBA/Andrew_Wiggins_NBA_player_yKQK0gmYfGjWuANzVD4ek19k.webp,NBA,7.0,Andrew Wiggins,F,GSW,league,7
141,projection,3806551,True,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,0.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Blocked Shots,Blocked Shots,pre_game,True,,2025-02-03T15:01:36-05:00,duration,11,league,7,new_player,216717,projection_type,2,,stat_type,21,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,81039,,new_player,216717,False,Kentavious Caldwell-Pope,https://static.prizepicks.com/images/players/NBA/Kentavious_Caldwell-Pope_NBA_player_lm5ihMsoahNpKZ4I88EfKcaL.webp,NBA,7.0,Kentavious Caldwell-Pope,G,ORL,league,7
142,projection,3806577,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,6.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-03T16:11:10-05:00,duration,11,league,7,new_player,188015,projection_type,2,,stat_type,22,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,80164,,new_player,188015,False,Stephen Curry,https://static.prizepicks.com/images/players/NBA/Stephen_Curry_NBA_player_PK7AiNQ1KY7w5YTXVk3VcpgA.webp,NBA,7.0,Stephen Curry,G,GSW,league,7
143,projection,3806583,True,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,12.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T15:01:36-05:00,duration,11,league,7,new_player,37711,projection_type,2,,stat_type,19,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,75351,,new_player,37711,False,Wendell Carter Jr.,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,NBA,7.0,Wendell Carter Jr.,C-F,ORL,league,7
144,projection,3806574,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,17.5,goblin,Single Stat,475,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T16:11:08-05:00,duration,11,league,7,new_player,188015,projection_type,2,,stat_type,19,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,80149,,new_player,188015,False,Stephen Curry,https://static.prizepicks.com/images/players/NBA/Stephen_Curry_NBA_player_PK7AiNQ1KY7w5YTXVk3VcpgA.webp,NBA,7.0,Stephen Curry,G,GSW,league,7
145,projection,3806515,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,3.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-03T16:11:09-05:00,duration,11,league,7,new_player,217114,projection_type,2,,stat_type,22,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,77797,,new_player,217114,False,Buddy Hield,https://static.prizepicks.com/images/players/NBA/Buddy_Hield_NBA_player_lDspJqfaQmrYKAHYmcPAKptB.webp,NBA,7.0,Buddy Hield,G,GSW,league,7
146,projection,3806531,True,2025-02-02T21:30:00-05:00,,GSW,,,True,False,False,False,32.5,demon,Single Stat,475,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T16:10:17-05:00,duration,11,league,7,new_player,55372,projection_type,2,,stat_type,19,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,75345,,new_player,55372,False,Franz Wagner,https://static.prizepicks.com/images/players/NBA/Franz_Wagner_NBA_player_ADVHCGrSiQgQ2jmJ9hs3oR7u.webp,NBA,7.0,Franz Wagner,F,ORL,league,7
147,projection,3806530,True,2025-02-02T22:00:00-05:00,,GSW,,,True,False,False,False,19.5,goblin,Single Stat,475,True,2025-02-03T22:10:00-05:00,Points,Points,pre_game,True,,2025-02-03T20:21:24-05:00,duration,11,league,7,new_player,55372,projection_type,2,,stat_type,19,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,75345,18284.0,new_player,55372,False,Franz Wagner,https://static.prizepicks.com/images/players/NBA/Franz_Wagner_NBA_player_ADVHCGrSiQgQ2jmJ9hs3oR7u.webp,NBA,7.0,Franz Wagner,F,ORL,league,7
148,projection,3806517,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,0.5,goblin,Single Stat,475,True,2025-02-03T22:10:00-05:00,3-PT Made,3-PT Made,pre_game,True,,2025-02-03T16:11:10-05:00,duration,11,league,7,new_player,222226,projection_type,2,,stat_type,31,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,103602,,new_player,222226,False,Dennis Schröder,https://static.prizepicks.com/images/players/NBA/Dennis_Schroder_NBA_player_tDH1QnWeMeFZiotp5yaSnypS.webp,NBA,7.0,Dennis Schröder,G,GSW,league,7
149,projection,3806569,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,2.5,goblin,Single Stat,475,True,2025-02-03T22:10:00-05:00,3-PT Made,3-PT Made,pre_game,True,,2025-02-03T16:11:09-05:00,duration,11,league,7,new_player,188015,projection_type,2,,stat_type,31,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,81230,,new_player,188015,False,Stephen Curry,https://static.prizepicks.com/images/players/NBA/Stephen_Curry_NBA_player_PK7AiNQ1KY7w5YTXVk3VcpgA.webp,NBA,7.0,Stephen Curry,G,GSW,league,7
150,projection,3806508,True,2025-02-02T22:00:00-05:00,,ORL,,,True,False,False,False,0.5,goblin,Single Stat,475,True,2025-02-03T22:10:00-05:00,Steals,Steals,pre_game,True,,2025-02-03T16:11:09-05:00,duration,11,league,7,new_player,54658,projection_type,2,,stat_type,23,NBA_game_67kwXCH0wk9bxxlrOciCiDF4,game,44767,stat_average,82233,,new_player,54658,False,Andrew Wiggins,https://static.prizepicks.com/images/players/NBA/Andrew_Wiggins_NBA_player_yKQK0gmYfGjWuANzVD4ek19k.webp,NBA,7.0,Andrew Wiggins,F,GSW,league,7
