GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,PLAYER_ID,FIRST_NAME,LAST_NAME,MINUTES,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,TREB,AST,STL,BLK,TO,PTS,+/-,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE
0022400708,1610612753,Orlando,Magic,1628976,Wendell,Carter Jr.,27:51,3,4,0.75,0,0,0.0,0,0,0.0,2,7,9,7,0,0,1,6,14.0,126.1,126.8,104.5,105.6,21.6,21.2,0.25,7.0,58.3,0.067,0.233,0.15,8.3,0.75,0.75,0.072,0.074,95.55,94.79,78.99,56.0,0.167
0022400708,1610612753,Orlando,Magic,1641783,Tristan,da Silva,10:53,1,2,0.5,0,1,0.0,0,0,0.0,1,1,2,1,0,0,1,2,7.0,129.3,128.6,95.8,100.0,33.5,28.6,0.091,1.0,25.0,0.083,0.071,0.077,25.0,0.5,0.5,0.103,0.108,92.15,90.47,75.39,21.0,0.057
0022400708,1610612753,Orlando,Magic,1628371,Jonathan,Isaac,10:34,1,7,0.143,0,3,0.0,0,0,0.0,4,2,6,1,1,0,0,2,19.0,148.6,154.5,70.8,68.2,77.8,86.4,0.077,0.0,12.5,0.333,0.154,0.24,0.0,0.143,0.143,0.233,0.234,100.12,99.94,83.28,22.0,-0.022
0022400708,1610612753,Orlando,Magic,1641724,Jett,Howard,4:50,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,3,12.0,160.8,166.7,90.1,66.7,70.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.077,0.074,105.83,119.13,99.28,12.0,0.102
0022400708,1610612753,Orlando,Magic,202709,Cory,Joseph,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400708,1610612753,Orlando,Magic,1630243,Trevelin,Queen,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400708,1610612744,Golden State,Warriors,203952,Andrew,Wiggins,35:08,7,14,0.5,1,5,0.2,10,15,0.667,0,2,2,2,0,0,1,25,15.0,110.4,108.5,88.5,89.9,21.9,18.6,0.111,2.0,8.3,0.0,0.043,0.026,4.2,0.536,0.607,0.286,0.302,95.53,95.64,79.7,71.0,0.137
0022400708,1610612744,Golden State,Warriors,203110,Draymond,Green,28:56,2,4,0.5,0,2,0.0,0,2,0.0,0,7,7,5,1,0,2,4,9.0,98.9,98.4,86.1,85.0,12.7,13.4,0.278,2.5,41.7,0.0,0.179,0.111,16.7,0.5,0.41,0.108,0.113,99.44,100.37,83.64,61.0,0.116
0022400708,1610612744,Golden State,Warriors,1642366,Quinten,Post,20:26,2,5,0.4,1,4,0.25,2,2,1.0,0,7,7,3,1,0,0,7,6.0,94.0,97.6,86.8,83.3,7.2,14.3,0.273,0.0,33.3,0.0,0.292,0.156,0.0,0.5,0.595,0.13,0.135,98.57,98.66,82.22,42.0,0.23
0022400708,1610612744,Golden State,Warriors,1627741,Buddy,Hield,18:52,1,4,0.25,0,2,0.0,2,3,0.667,0,1,1,0,0,0,1,4,15.0,103.4,110.5,70.7,71.1,32.8,39.5,0.0,0.0,0.0,0.0,0.032,0.02,16.7,0.25,0.376,0.146,0.148,100.2,96.64,80.54,38.0,-0.04
0022400708,1610612744,Golden State,Warriors,201939,Stephen,Curry,34:18,7,21,0.333,2,12,0.167,8,8,1.0,0,1,1,5,1,0,3,24,8.0,106.7,107.1,95.4,97.1,11.2,10.0,0.294,1.67,15.6,0.0,0.023,0.013,9.4,0.381,0.489,0.342,0.354,98.3,97.24,81.03,70.0,0.11
0022400708,1610612744,Golden State,Warriors,1626172,Kevon,Looney,20:30,1,5,0.2,0,0,0.0,0,0,0.0,7,8,15,6,1,0,2,2,1.0,126.9,128.9,115.3,117.1,11.7,11.9,0.4,3.0,46.2,0.304,0.296,0.3,15.4,0.2,0.2,0.149,0.15,93.94,92.49,77.07,38.0,0.127
0022400708,1610612744,Golden State,Warriors,1627780,Gary,Payton II,15:29,2,4,0.5,0,2,0.0,0,0,0.0,0,2,2,1,1,0,0,4,-5.0,130.4,121.4,126.3,130.0,4.1,-8.6,0.1,0.0,20.0,0.0,0.118,0.067,0.0,0.5,0.5,0.121,0.129,88.3,89.91,74.93,28.0,0.055
0022400708,1610612744,Golden State,Warriors,203471,Dennis,Schröder,18:37,3,6,0.5,3,3,1.0,0,0,0.0,0,2,2,1,2,0,1,9,-9.0,115.1,113.5,133.5,127.5,-18.4,-14.0,0.111,1.0,12.5,0.0,0.111,0.048,12.5,0.75,0.75,0.152,0.157,96.27,99.26,82.71,37.0,0.089
0022400708,1610612744,Golden State,Warriors,1641764,Brandin,Podziemski,21:19,3,6,0.5,2,4,0.5,0,0,0.0,1,4,5,2,2,0,2,8,-9.0,98.8,97.7,118.1,115.9,-19.3,-18.2,0.154,1.0,20.0,0.05,0.19,0.122,20.0,0.667,0.667,0.17,0.176,96.54,97.98,81.65,43.0,0.123
0022400708,1610612744,Golden State,Warriors,1630541,Moses,Moody,23:58,6,9,0.667,3,5,0.6,2,4,0.5,0,1,1,0,0,0,0,17,-2.0,106.5,106.1,111.0,110.2,-4.5,-4.1,0.0,0.0,0.0,0.0,0.04,0.019,0.0,0.833,0.79,0.19,0.194,97.64,98.16,81.8,49.0,0.144
0022400708,1610612744,Golden State,Warriors,1630611,Gui,Santos,2:27,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,0,-4.0,82.0,100.0,155.3,166.7,-73.3,-66.7,0.0,0.0,0.0,0.167,0.0,0.111,100.0,0.0,0.0,0.111,0.107,134.79,117.55,97.96,6.0,-0.038
0022400708,1610612744,Golden State,Warriors,203937,Kyle,Anderson,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400708,1610612744,Golden State,Warriors,1631218,Trayce,Jackson-Davis,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400708,1610612744,Golden State,Warriors,1630322,Lindy,Waters III,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400709,1610612756,Phoenix,Suns,1642346,Ryan,Dunn,12:26,0,1,0.0,0,0,0.0,0,0,0.0,0,4,4,0,0,0,2,0,-13.0,105.2,96.2,142.6,140.7,-37.4,-44.6,0.0,0.0,0.0,0.0,0.333,0.167,66.7,0.0,0.0,0.107,0.116,97.34,102.36,85.3,26.0,-0.047
0022400709,1610612756,Phoenix,Suns,201142,Kevin,Durant,45:50,10,21,0.476,2,9,0.222,5,6,0.833,0,5,5,5,1,2,4,27,-4.0,118.7,117.8,124.4,122.2,-5.7,-4.4,0.2,1.25,15.2,0.0,0.104,0.057,12.1,0.524,0.571,0.289,0.291,93.08,94.25,78.55,90.0,0.108
0022400709,1610612756,Phoenix,Suns,1630208,Nick,Richards,17:48,1,4,0.25,0,0,0.0,0,0,0.0,2,5,7,2,1,1,1,2,-16.0,88.9,85.7,132.8,131.4,-43.9,-45.7,0.2,2.0,28.6,0.118,0.294,0.206,14.3,0.25,0.25,0.132,0.136,92.22,94.38,78.65,35.0,0.088
0022400709,1610612756,Phoenix,Suns,1626164,Devin,Booker,46:34,9,18,0.5,3,8,0.375,13,14,0.929,0,3,3,4,0,0,1,34,4.0,120.1,116.7,117.3,113.5,2.8,3.2,0.16,4.0,13.8,0.0,0.064,0.034,3.4,0.583,0.704,0.253,0.259,89.46,92.26,76.88,90.0,0.13
0022400709,1610612756,Phoenix,Suns,1626145,Tyus,Jones,16:36,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,3,1,0,1,0,-8.0,103.5,100.0,132.2,131.3,-28.7,-31.3,0.3,3.0,42.9,0.0,0.0,0.0,14.3,0.0,0.0,0.108,0.112,93.4,95.42,79.52,34.0,0.0
0022400709,1610612756,Phoenix,Suns,203078,Bradley,Beal,38:07,8,17,0.471,3,8,0.375,6,6,1.0,2,3,5,3,3,1,3,25,12.0,127.8,127.0,113.2,110.8,14.6,16.2,0.13,1.0,11.5,0.061,0.081,0.071,11.5,0.559,0.636,0.284,0.286,91.93,93.19,77.66,74.0,0.125
0022400709,1610612756,Phoenix,Suns,1628960,Grayson,Allen,34:03,4,9,0.444,3,8,0.375,0,0,0.0,1,2,3,2,2,1,0,11,2.0,114.5,113.6,119.4,112.3,-4.9,1.3,0.091,0.0,18.2,0.031,0.065,0.048,0.0,0.611,0.611,0.123,0.124,89.22,92.32,76.93,66.0,0.083
0022400709,1610612756,Phoenix,Suns,203486,Mason,Plumlee,21:04,3,4,0.75,0,0,0.0,0,2,0.0,4,8,12,4,0,0,1,6,12.0,124.3,124.4,101.1,95.7,23.2,28.8,0.267,4.0,40.0,0.211,0.348,0.286,10.0,0.75,0.615,0.12,0.12,100.92,103.7,86.42,45.0,0.144
0022400709,1610612756,Phoenix,Suns,1626220,Royce,O'Neale,32:33,5,8,0.625,4,7,0.571,0,0,0.0,1,3,4,5,4,0,1,14,1.0,115.9,112.9,112.5,111.3,3.4,1.6,0.238,5.0,35.7,0.032,0.107,0.068,7.1,0.875,0.875,0.13,0.134,89.76,91.44,76.2,62.0,0.154
0022400709,1610612756,Phoenix,Suns,1629626,Bol,Bol,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400709,1610612756,Phoenix,Suns,1631221,Collin,Gillespie,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400709,1610612756,Phoenix,Suns,1642345,Oso,Ighodaro,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400709,1610612756,Phoenix,Suns,1627814,Damion,Lee,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400709,1610612756,Phoenix,Suns,1628420,Monté,Morris,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400709,1610612756,Phoenix,Suns,203994,Jusuf,Nurkić,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400709,1610612757,Portland,Trail Blazers,203924,Jerami,Grant,41:23,5,13,0.385,3,9,0.333,1,2,0.5,3,2,5,4,0,0,1,14,-13.0,112.8,108.4,127.9,124.1,-15.1,-15.7,0.148,4.0,21.1,0.068,0.054,0.062,5.3,0.5,0.504,0.152,0.16,93.0,96.27,80.23,83.0,0.057
0022400709,1610612757,Portland,Trail Blazers,1641739,Toumani,Camara,45:06,6,8,0.75,5,7,0.714,0,0,0.0,0,5,5,1,1,1,1,17,14.0,128.2,126.7,110.1,109.2,18.2,17.5,0.033,1.0,10.0,0.0,0.125,0.059,10.0,1.063,1.063,0.09,0.093,91.17,92.06,76.72,86.0,0.098
0022400709,1610612757,Portland,Trail Blazers,1629028,Deandre,Ayton,42:08,9,22,0.409,0,1,0.0,7,8,0.875,9,11,20,2,1,1,0,25,13.0,122.0,120.7,106.9,106.2,15.1,14.6,0.083,0.0,7.1,0.2,0.297,0.244,0.0,0.409,0.49,0.271,0.279,92.03,92.85,77.37,82.0,0.159
0022400709,1610612757,Portland,Trail Blazers,1630166,Deni,Avdija,43:30,8,12,0.667,3,6,0.5,5,5,1.0,0,8,8,5,1,0,4,24,12.0,131.3,128.0,112.9,110.7,18.3,17.3,0.192,1.25,21.7,0.0,0.211,0.11,17.4,0.792,0.845,0.196,0.202,89.59,91.6,76.33,82.0,0.127
0022400709,1610612757,Portland,Trail Blazers,1629014,Anfernee,Simons,41:45,4,16,0.25,2,8,0.25,3,4,0.75,1,1,2,10,2,0,3,13,1.0,122.1,115.5,122.5,117.1,-0.4,-1.6,0.357,3.33,32.3,0.025,0.026,0.025,9.7,0.313,0.366,0.216,0.23,90.73,95.44,79.53,84.0,0.03
0022400709,1610612757,Portland,Trail Blazers,1630703,Scoot,Henderson,22:24,4,9,0.444,2,5,0.4,5,5,1.0,0,2,2,6,1,0,2,15,0.0,114.7,108.7,106.6,106.4,8.1,2.3,0.545,3.0,31.6,0.0,0.091,0.043,10.5,0.556,0.67,0.25,0.267,97.0,99.66,83.05,46.0,0.169
0022400709,1610612757,Portland,Trail Blazers,1631101,Shaedon,Sharpe,19:11,2,5,0.4,1,4,0.25,4,4,1.0,0,1,1,2,0,0,1,9,-11.0,89.9,87.2,122.4,115.4,-32.6,-28.2,0.222,2.0,20.0,0.0,0.063,0.029,10.0,0.5,0.666,0.182,0.191,93.33,97.58,81.32,39.0,0.109
0022400709,1610612757,Portland,Trail Blazers,1642270,Donovan,Clingan,9:34,2,4,0.5,0,0,0.0,0,2,0.0,1,4,5,0,0,0,0,4,-6.0,109.4,100.0,135.8,135.0,-26.4,-35.0,0.0,0.0,0.0,0.143,0.364,0.278,0.0,0.5,0.41,0.217,0.236,98.04,102.86,85.71,21.0,0.071
0022400709,1610612757,Portland,Trail Blazers,1630625,Dalano,Banton,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400709,1610612757,Portland,Trail Blazers,1631200,Kris,Murray,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400709,1610612757,Portland,Trail Blazers,1629680,Matisse,Thybulle,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400709,1610612757,Portland,Trail Blazers,1631133,Jabari,Walker,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022400709,1610612757,Portland,Trail Blazers,1629057,Robert,Williams III,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
