,type,id,attributes.adjusted_odds,attributes.board_time,attributes.custom_image,attributes.description,attributes.end_time,attributes.flash_sale_line_score,attributes.game_id,attributes.in_game,attributes.is_live,attributes.is_promo,attributes.line_score,attributes.odds_type,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_display_name,attributes.stat_type,attributes.status,attributes.tv_channel,attributes.updated_at,relationships.duration.data.type,relationships.duration.data.id,relationships.game.data.type,relationships.game.data.id,relationships.league.data.type,relationships.league.data.id,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.score.data,relationships.stat_type.data.type,relationships.stat_type.data.id,attributes.trending_count,relationships.stat_average.data.type,relationships.stat_average.data.id,attributes.discount_name,attributes.discount_percentage,type_new_player,id_new_player,attributes.name,attributes.combo,attributes.display_name,attributes.image_url,attributes.league,attributes.league_id,attributes.position,attributes.team,relationships.league.data.type_new_player,relationships.league.data.id_new_player,relationships.team_data.data.type,relationships.team_data.data.id
92,projection,3748383,,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,0.5,standard,Single Stat,10,True,2025-02-09T18:30:00-05:00,INT,INT,pre_game,,2025-01-28T15:24:54-05:00,duration,11,game,45705,league,9,new_player,206295,projection_type,2,,stat_type,83,,stat_average,45330,,,new_player,206295,Patrick Mahomes,False,Patrick Mahomes,https://static.prizepicks.com/images/teams/nfl/KC/15.webp,NFL,9.0,QB,KC,league,9,team,1131
93,projection,3753714,,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,1.5,standard,Single Stat,11,True,2025-02-09T18:30:00-05:00,Rec Targets,Rec Targets,pre_game,,2025-01-28T15:24:54-05:00,duration,11,game,45705,league,9,new_player,214661,projection_type,2,,stat_type,111,,stat_average,68013,,,new_player,214661,Kareem Hunt,False,Kareem Hunt,https://static.prizepicks.com/images/teams/nfl/KC/29.webp,NFL,9.0,RB,KC,league,9,team,1131
94,projection,3752553,,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,9.5,standard,Fantasy Score,11,True,2025-02-09T18:30:00-05:00,Fantasy Score,Fantasy Score,pre_game,,2025-01-30T20:40:00-05:00,duration,11,game,45705,league,9,new_player,214661,projection_type,1,,stat_type,14,,stat_average,67991,,,new_player,214661,Kareem Hunt,False,Kareem Hunt,https://static.prizepicks.com/images/teams/nfl/KC/29.webp,NFL,9.0,RB,KC,league,9,team,1131
95,projection,3748245,False,2025-01-19T09:14:00-05:00,,KC,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,3.5,standard,Single Stat,11,True,2025-02-09T18:30:00-05:00,Receiving Yards,Receiving Yards,pre_game,,2025-01-31T18:28:06-05:00,duration,11,game,45705,league,9,new_player,212122,projection_type,2,,stat_type,17,29820.0,stat_average,54050,,,new_player,212122,Jahan Dotson,False,Jahan Dotson,https://static.prizepicks.com/images/teams/nfl/PHI/83.webp,NFL,9.0,WR,PHI,league,9,team,1188
96,projection,3748243,False,2025-01-19T09:14:00-05:00,,KC,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,53.5,standard,Single Stat,11,True,2025-02-09T18:30:00-05:00,Receiving Yards,Receiving Yards,pre_game,,2025-02-01T10:34:15-05:00,duration,11,game,45705,league,9,new_player,210338,projection_type,2,,stat_type,17,52126.0,stat_average,45288,,,new_player,210338,Dallas Goedert,False,Dallas Goedert,https://static.prizepicks.com/images/teams/nfl/PHI/88.webp,NFL,9.0,TE,PHI,league,9,team,1188
97,projection,3752560,,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,9.0,standard,Fantasy Score,11,True,2025-02-09T18:30:00-05:00,Fantasy Score,Fantasy Score,pre_game,,2025-01-28T15:45:51-05:00,duration,11,game,45705,league,9,new_player,222566,projection_type,1,,stat_type,14,,stat_average,104414,,,new_player,222566,Hollywood Brown,False,Hollywood Brown,https://static.prizepicks.com/images/teams/nfl/KC/5.webp,NFL,9.0,WR,KC,league,9,team,1131
98,projection,3752554,,2025-01-19T09:14:00-05:00,,KC,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,11.0,standard,Fantasy Score,12,True,2025-02-09T18:30:00-05:00,Fantasy Score,Fantasy Score,pre_game,,2025-01-27T10:44:42-05:00,duration,11,game,45705,league,9,new_player,210339,projection_type,1,,stat_type,14,,stat_average,50777,,,new_player,210339,DeVonta Smith,False,DeVonta Smith,https://static.prizepicks.com/images/teams/nfl/PHI/6.webp,NFL,9.0,WR,PHI,league,9,team,1188
99,projection,3751428,True,2025-01-19T09:14:00-05:00,,KC,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,0.5,demon,Single Stat,12,True,2025-02-09T18:30:00-05:00,Rush+Rec TDs,Rush+Rec TDs,pre_game,,2025-02-01T14:39:37-05:00,duration,11,game,45705,league,9,new_player,210338,projection_type,2,,stat_type,313,,stat_average,46825,,,new_player,210338,Dallas Goedert,False,Dallas Goedert,https://static.prizepicks.com/images/teams/nfl/PHI/88.webp,NFL,9.0,TE,PHI,league,9,team,1188
100,projection,3753715,,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,1.5,standard,Single Stat,12,True,2025-02-09T18:30:00-05:00,Rec Targets,Rec Targets,pre_game,,2025-01-28T15:24:54-05:00,duration,11,game,45705,league,9,new_player,206296,projection_type,2,,stat_type,111,,stat_average,57520,,,new_player,206296,Isiah Pacheco,False,Isiah Pacheco,https://static.prizepicks.com/images/teams/nfl/KC/10.webp,NFL,9.0,RB,KC,league,9,team,1131
101,projection,3759610,,2025-01-27T22:05:00-05:00,,KC,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,8.5,standard,Single Stat,13,True,2025-02-09T18:30:00-05:00,Longest Reception,Longest Reception,pre_game,,2025-02-03T08:34:36-05:00,duration,11,game,45705,league,9,new_player,206302,projection_type,2,,stat_type,787,,stat_average,53405,,,new_player,206302,Saquon Barkley,False,Saquon Barkley,https://static.prizepicks.com/images/teams/nfl/PHI/26.webp,NFL,9.0,RB,PHI,league,9,team,1188
102,projection,3748252,False,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,13.5,standard,Single Stat,13,True,2025-02-09T18:30:00-05:00,Receiving Yards,Receiving Yards,pre_game,,2025-01-31T18:28:06-05:00,duration,11,game,45705,league,9,new_player,217468,projection_type,2,,stat_type,17,,stat_average,80796,,,new_player,217468,DeAndre Hopkins,False,DeAndre Hopkins,https://static.prizepicks.com/images/teams/nfl/KC/8.webp,NFL,9.0,WR,KC,league,9,team,1131
103,projection,3748259,False,2025-01-19T09:14:00-05:00,,KC,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,22.0,standard,Single Stat,13,True,2025-02-09T18:30:00-05:00,Rush Attempts,Rush Attempts,pre_game,,2025-02-02T09:51:43-05:00,duration,11,game,45705,league,9,new_player,206302,projection_type,2,,stat_type,113,,stat_average,50296,,,new_player,206302,Saquon Barkley,False,Saquon Barkley,https://static.prizepicks.com/images/teams/nfl/PHI/26.webp,NFL,9.0,RB,PHI,league,9,team,1188
104,projection,3748262,False,2025-01-19T09:14:00-05:00,,KC,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,130.5,standard,Single Stat,13,True,2025-02-09T18:30:00-05:00,Rush+Rec Yds,Rush+Rec Yds,pre_game,,2025-02-03T11:51:05-05:00,duration,11,game,45705,league,9,new_player,206302,projection_type,2,,stat_type,259,,stat_average,47545,,,new_player,206302,Saquon Barkley,False,Saquon Barkley,https://static.prizepicks.com/images/teams/nfl/PHI/26.webp,NFL,9.0,RB,PHI,league,9,team,1188
105,projection,3752555,,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,3.5,standard,Fantasy Score,13,True,2025-02-09T18:30:00-05:00,Fantasy Score,Fantasy Score,pre_game,,2025-01-28T15:24:54-05:00,duration,11,game,45705,league,9,new_player,212935,projection_type,1,,stat_type,14,,stat_average,74417,,,new_player,212935,JuJu Smith-Schuster,False,JuJu Smith-Schuster,https://static.prizepicks.com/images/teams/nfl/KC/9.webp,NFL,9.0,WR,KC,league,9,team,1131
106,projection,3751434,True,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,2.5,demon,Single Stat,13,True,2025-02-09T18:30:00-05:00,FG Made,FG Made,pre_game,,2025-01-28T15:24:54-05:00,duration,11,game,45705,league,9,new_player,206325,projection_type,2,,stat_type,117,,stat_average,35148,,,new_player,206325,Harrison Butker,False,Harrison Butker,https://static.prizepicks.com/images/teams/nfl/KC/7.webp,NFL,9.0,K,KC,league,9,team,1131
107,projection,3753716,,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,1.5,standard,Single Stat,13,True,2025-02-09T18:30:00-05:00,Rec Targets,Rec Targets,pre_game,,2025-01-28T15:24:54-05:00,duration,11,game,45705,league,9,new_player,212015,projection_type,2,,stat_type,111,,stat_average,61969,,,new_player,212015,Samaje Perine,False,Samaje Perine,https://static.prizepicks.com/images/teams/nfl/KC/34.webp,NFL,9.0,RB,KC,league,9,team,1131
108,projection,3751429,True,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,0.5,demon,Single Stat,13,True,2025-02-09T18:30:00-05:00,Rush+Rec TDs,Rush+Rec TDs,pre_game,,2025-02-01T14:39:37-05:00,duration,11,game,45705,league,9,new_player,217468,projection_type,2,,stat_type,313,,stat_average,82221,,,new_player,217468,DeAndre Hopkins,False,DeAndre Hopkins,https://static.prizepicks.com/images/teams/nfl/KC/8.webp,NFL,9.0,WR,KC,league,9,team,1131
109,projection,3748236,False,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,21.5,standard,Single Stat,14,True,2025-02-09T18:30:00-05:00,Rush Yards,Rush Yards,pre_game,,2025-01-31T12:30:29-05:00,duration,11,game,45705,league,9,new_player,206296,projection_type,2,,stat_type,15,28105.0,stat_average,35070,,,new_player,206296,Isiah Pacheco,False,Isiah Pacheco,https://static.prizepicks.com/images/teams/nfl/KC/10.webp,NFL,9.0,RB,KC,league,9,team,1131
110,projection,3748263,False,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,28.5,standard,Single Stat,14,True,2025-02-09T18:30:00-05:00,Rush+Rec Yds,Rush+Rec Yds,pre_game,,2025-01-30T16:37:27-05:00,duration,11,game,45705,league,9,new_player,206296,projection_type,2,,stat_type,259,,stat_average,47541,,,new_player,206296,Isiah Pacheco,False,Isiah Pacheco,https://static.prizepicks.com/images/teams/nfl/KC/10.webp,NFL,9.0,RB,KC,league,9,team,1131
111,projection,3752556,,2025-01-19T09:14:00-05:00,,KC,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,11.5,standard,Fantasy Score,14,True,2025-02-09T18:30:00-05:00,Fantasy Score,Fantasy Score,pre_game,,2025-01-30T16:38:33-05:00,duration,11,game,45705,league,9,new_player,210338,projection_type,1,,stat_type,14,,stat_average,50779,,,new_player,210338,Dallas Goedert,False,Dallas Goedert,https://static.prizepicks.com/images/teams/nfl/PHI/88.webp,NFL,9.0,TE,PHI,league,9,team,1188
112,projection,3759613,,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,4.5,standard,Single Stat,14,True,2025-02-09T18:30:00-05:00,Longest Reception,Longest Reception,pre_game,,2025-02-03T08:32:53-05:00,duration,11,game,45705,league,9,new_player,206296,projection_type,2,,stat_type,787,,stat_average,52796,,,new_player,206296,Isiah Pacheco,False,Isiah Pacheco,https://static.prizepicks.com/images/teams/nfl/KC/10.webp,NFL,9.0,RB,KC,league,9,team,1131
113,projection,3752557,,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,5.5,standard,Fantasy Score,15,True,2025-02-09T18:30:00-05:00,Fantasy Score,Fantasy Score,pre_game,,2025-01-28T15:24:55-05:00,duration,11,game,45705,league,9,new_player,206296,projection_type,1,,stat_type,14,,stat_average,50724,,,new_player,206296,Isiah Pacheco,False,Isiah Pacheco,https://static.prizepicks.com/images/teams/nfl/KC/10.webp,NFL,9.0,RB,KC,league,9,team,1131
114,projection,3748248,False,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,15.5,standard,Single Stat,15,True,2025-02-09T18:30:00-05:00,Receiving Yards,Receiving Yards,pre_game,,2025-01-31T18:28:06-05:00,duration,11,game,45705,league,9,new_player,212935,projection_type,2,,stat_type,17,40307.0,stat_average,57902,,,new_player,212935,JuJu Smith-Schuster,False,JuJu Smith-Schuster,https://static.prizepicks.com/images/teams/nfl/KC/9.webp,NFL,9.0,WR,KC,league,9,team,1131
115,projection,3751435,True,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,0.5,demon,Single Stat,15,True,2025-02-09T18:30:00-05:00,Rush+Rec TDs,Rush+Rec TDs,pre_game,,2025-02-01T14:39:37-05:00,duration,11,game,45705,league,9,new_player,222566,projection_type,2,,stat_type,313,,stat_average,104233,,,new_player,222566,Hollywood Brown,False,Hollywood Brown,https://static.prizepicks.com/images/teams/nfl/KC/5.webp,NFL,9.0,WR,KC,league,9,team,1131
116,projection,3759611,,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,7.5,standard,Single Stat,16,True,2025-02-09T18:30:00-05:00,Longest Reception,Longest Reception,pre_game,,2025-02-03T08:34:11-05:00,duration,11,game,45705,league,9,new_player,212015,projection_type,2,,stat_type,787,,stat_average,102794,,,new_player,212015,Samaje Perine,False,Samaje Perine,https://static.prizepicks.com/images/teams/nfl/KC/34.webp,NFL,9.0,RB,KC,league,9,team,1131
117,projection,3751436,True,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,0.5,demon,Single Stat,16,True,2025-02-09T18:30:00-05:00,Rush+Rec TDs,Rush+Rec TDs,pre_game,,2025-02-01T14:39:37-05:00,duration,11,game,45705,league,9,new_player,206296,projection_type,2,,stat_type,313,,stat_average,35139,,,new_player,206296,Isiah Pacheco,False,Isiah Pacheco,https://static.prizepicks.com/images/teams/nfl/KC/10.webp,NFL,9.0,RB,KC,league,9,team,1131
118,projection,3752558,,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,4.0,standard,Fantasy Score,16,True,2025-02-09T18:30:00-05:00,Fantasy Score,Fantasy Score,pre_game,,2025-01-28T15:24:55-05:00,duration,11,game,45705,league,9,new_player,217468,projection_type,1,,stat_type,14,,stat_average,80795,,,new_player,217468,DeAndre Hopkins,False,DeAndre Hopkins,https://static.prizepicks.com/images/teams/nfl/KC/8.webp,NFL,9.0,WR,KC,league,9,team,1131
119,projection,3752559,,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,3.0,standard,Fantasy Score,17,True,2025-02-09T18:30:00-05:00,Fantasy Score,Fantasy Score,pre_game,,2025-01-28T15:24:55-05:00,duration,11,game,45705,league,9,new_player,210811,projection_type,1,,stat_type,14,,stat_average,50733,,,new_player,210811,Noah Gray,False,Noah Gray,https://static.prizepicks.com/images/teams/nfl/KC/83.webp,NFL,9.0,TE,KC,league,9,team,1131
120,projection,3751438,True,2025-01-19T09:14:00-05:00,,KC,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,2.5,demon,Single Stat,17,True,2025-02-09T18:30:00-05:00,FG Made,FG Made,pre_game,,2025-01-27T10:44:42-05:00,duration,11,game,45705,league,9,new_player,210364,projection_type,2,,stat_type,117,,stat_average,45320,,,new_player,210364,Jake Elliott,False,Jake Elliott,https://static.prizepicks.com/images/teams/nfl/PHI/4.webp,NFL,9.0,K,PHI,league,9,team,1188
121,projection,3751439,True,2025-01-19T09:14:00-05:00,,KC,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,0.25,demon,Single Stat,18,True,2025-02-09T18:30:00-05:00,Sacks,Sacks,pre_game,,2025-01-27T10:44:42-05:00,duration,11,game,45705,league,9,new_player,224104,projection_type,2,,stat_type,77,,stat_average,111732,,,new_player,224104,Jalen Carter,False,Jalen Carter,https://static.prizepicks.com/images/teams/nfl/PHI/98.webp,NFL,9.0,DT,PHI,league,9,team,1188
122,projection,3748265,False,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,56.5,standard,Single Stat,18,True,2025-02-09T18:30:00-05:00,Rush+Rec Yds,Rush+Rec Yds,pre_game,,2025-01-28T15:24:55-05:00,duration,11,game,45705,league,9,new_player,214661,projection_type,2,,stat_type,259,,stat_average,67718,,,new_player,214661,Kareem Hunt,False,Kareem Hunt,https://static.prizepicks.com/images/teams/nfl/KC/29.webp,NFL,9.0,RB,KC,league,9,team,1131
123,projection,3748333,,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,11.5,standard,Single Stat,18,True,2025-02-09T18:30:00-05:00,Rush Attempts,Rush Attempts,pre_game,,2025-01-28T15:24:55-05:00,duration,11,game,45705,league,9,new_player,214661,projection_type,2,,stat_type,113,,stat_average,68158,,,new_player,214661,Kareem Hunt,False,Kareem Hunt,https://static.prizepicks.com/images/teams/nfl/KC/29.webp,NFL,9.0,RB,KC,league,9,team,1131
124,projection,3759612,,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,6.5,standard,Single Stat,18,True,2025-02-09T18:30:00-05:00,Longest Reception,Longest Reception,pre_game,,2025-02-02T16:14:23-05:00,duration,11,game,45705,league,9,new_player,214661,projection_type,2,,stat_type,787,,stat_average,82892,,,new_player,214661,Kareem Hunt,False,Kareem Hunt,https://static.prizepicks.com/images/teams/nfl/KC/29.webp,NFL,9.0,RB,KC,league,9,team,1131
125,projection,3759606,,2025-01-27T22:05:00-05:00,,KC,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,18.5,standard,Single Stat,19,True,2025-02-09T18:30:00-05:00,Longest Reception,Longest Reception,pre_game,,2025-02-03T18:01:25-05:00,duration,11,game,45705,league,9,new_player,210338,projection_type,2,,stat_type,787,,stat_average,53407,,,new_player,210338,Dallas Goedert,False,Dallas Goedert,https://static.prizepicks.com/images/teams/nfl/PHI/88.webp,NFL,9.0,TE,PHI,league,9,team,1188
126,projection,3748361,False,2025-01-19T09:14:00-05:00,,KC,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,5.0,standard,Single Stat,19,True,2025-02-09T18:30:00-05:00,Receptions,Receptions,pre_game,,2025-01-30T16:36:39-05:00,duration,11,game,45705,league,9,new_player,210338,projection_type,2,,stat_type,18,,stat_average,50612,,,new_player,210338,Dallas Goedert,False,Dallas Goedert,https://static.prizepicks.com/images/teams/nfl/PHI/88.webp,NFL,9.0,TE,PHI,league,9,team,1188
127,projection,3751448,True,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,0.5,demon,Single Stat,19,True,2025-02-09T18:30:00-05:00,Rush+Rec TDs,Rush+Rec TDs,pre_game,,2025-02-01T14:39:37-05:00,duration,11,game,45705,league,9,new_player,210811,projection_type,2,,stat_type,313,,stat_average,94425,,,new_player,210811,Noah Gray,False,Noah Gray,https://static.prizepicks.com/images/teams/nfl/KC/83.webp,NFL,9.0,TE,KC,league,9,team,1131
128,projection,3759608,,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,9.5,standard,Single Stat,20,True,2025-02-09T18:30:00-05:00,Longest Reception,Longest Reception,pre_game,,2025-01-30T16:54:17-05:00,duration,11,game,45705,league,9,new_player,210811,projection_type,2,,stat_type,787,,stat_average,52800,,,new_player,210811,Noah Gray,False,Noah Gray,https://static.prizepicks.com/images/teams/nfl/KC/83.webp,NFL,9.0,TE,KC,league,9,team,1131
129,projection,3805504,,2025-01-19T09:14:00-05:00,,KC,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,2.0,standard,Single Stat,20,True,2025-02-09T18:30:00-05:00,Receptions,Receptions,pre_game,,2025-02-02T18:27:25-05:00,duration,11,game,45705,league,9,new_player,206302,projection_type,2,,stat_type,18,,stat_average,50295,,,new_player,206302,Saquon Barkley,False,Saquon Barkley,https://static.prizepicks.com/images/teams/nfl/PHI/26.webp,NFL,9.0,RB,PHI,league,9,team,1188
130,projection,3751440,True,2025-01-19T09:14:00-05:00,,KC,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,0.5,demon,Single Stat,20,True,2025-02-09T18:30:00-05:00,INT,INT,pre_game,,2025-01-27T10:44:43-05:00,duration,11,game,45705,league,9,new_player,206300,projection_type,2,,stat_type,83,,stat_average,45332,,,new_player,206300,Jalen Hurts,False,Jalen Hurts,https://static.prizepicks.com/images/teams/nfl/PHI/1.webp,NFL,9.0,QB,PHI,league,9,team,1188
131,projection,3751453,True,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,0.5,demon,Single Stat,20,True,2025-02-09T18:30:00-05:00,Rush+Rec TDs,Rush+Rec TDs,pre_game,,2025-02-01T14:39:37-05:00,duration,11,game,45705,league,9,new_player,206295,projection_type,2,,stat_type,313,,stat_average,56557,,,new_player,206295,Patrick Mahomes,False,Patrick Mahomes,https://static.prizepicks.com/images/teams/nfl/KC/15.webp,NFL,9.0,QB,KC,league,9,team,1131
132,projection,3748247,False,2025-01-19T09:14:00-05:00,,KC,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,14.5,standard,Single Stat,20,True,2025-02-09T18:30:00-05:00,Receiving Yards,Receiving Yards,pre_game,,2025-01-31T18:28:06-05:00,duration,11,game,45705,league,9,new_player,206302,projection_type,2,,stat_type,17,,stat_average,45293,,,new_player,206302,Saquon Barkley,False,Saquon Barkley,https://static.prizepicks.com/images/teams/nfl/PHI/26.webp,NFL,9.0,RB,PHI,league,9,team,1188
133,projection,3751441,True,2025-01-19T09:14:00-05:00,,KC,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,0.5,goblin,Single Stat,21,True,2025-02-09T18:30:00-05:00,Pass TDs,Pass TDs,pre_game,,2025-01-27T10:44:43-05:00,duration,11,game,45705,league,9,new_player,206300,projection_type,2,,stat_type,44,,stat_average,45316,,,new_player,206300,Jalen Hurts,False,Jalen Hurts,https://static.prizepicks.com/images/teams/nfl/PHI/1.webp,NFL,9.0,QB,PHI,league,9,team,1188
134,projection,3751459,True,2025-01-19T09:14:00-05:00,,KC,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,39.5,goblin,Single Stat,21,True,2025-02-09T18:30:00-05:00,Receiving Yards,Receiving Yards,pre_game,,2025-01-31T18:27:11-05:00,duration,11,game,45705,league,9,new_player,206304,projection_type,2,,stat_type,17,,stat_average,35079,,,new_player,206304,A.J. Brown,False,A.J. Brown,https://static.prizepicks.com/images/teams/nfl/PHI/11.webp,NFL,9.0,WR,PHI,league,9,team,1188
135,projection,3748377,False,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,6.0,standard,Single Stat,22,True,2025-02-09T18:30:00-05:00,Receptions,Receptions,pre_game,,2025-01-28T15:24:55-05:00,duration,11,game,45705,league,9,new_player,211191,projection_type,2,,stat_type,18,28499.0,stat_average,57250,,,new_player,211191,Travis Kelce,False,Travis Kelce,https://static.prizepicks.com/images/teams/nfl/KC/87.webp,NFL,9.0,TE,KC,league,9,team,16506
136,projection,3751460,True,2025-01-19T09:14:00-05:00,,KC,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,49.5,goblin,Single Stat,22,True,2025-02-09T18:30:00-05:00,Receiving Yards,Receiving Yards,pre_game,,2025-01-31T18:27:11-05:00,duration,11,game,45705,league,9,new_player,206304,projection_type,2,,stat_type,17,,stat_average,35079,,,new_player,206304,A.J. Brown,False,A.J. Brown,https://static.prizepicks.com/images/teams/nfl/PHI/11.webp,NFL,9.0,WR,PHI,league,9,team,1188
137,projection,3759604,,2025-01-12T09:22:00-05:00,,PHI,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,19.5,standard,Single Stat,22,True,2025-02-09T18:30:00-05:00,Longest Reception,Longest Reception,pre_game,,2025-02-03T16:57:02-05:00,duration,11,game,45705,league,9,new_player,211191,projection_type,2,,stat_type,787,,stat_average,52803,,,new_player,211191,Travis Kelce,False,Travis Kelce,https://static.prizepicks.com/images/teams/nfl/KC/87.webp,NFL,9.0,TE,KC,league,9,team,16506
138,projection,3751442,True,2025-01-19T09:14:00-05:00,,KC,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,1.5,demon,Single Stat,22,True,2025-02-09T18:30:00-05:00,Pass TDs,Pass TDs,pre_game,,2025-01-27T10:44:43-05:00,duration,11,game,45705,league,9,new_player,206300,projection_type,2,,stat_type,44,,stat_average,45316,,,new_player,206300,Jalen Hurts,False,Jalen Hurts,https://static.prizepicks.com/images/teams/nfl/PHI/1.webp,NFL,9.0,QB,PHI,league,9,team,1188
139,projection,3751461,True,2025-01-19T09:14:00-05:00,,KC,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,59.5,goblin,Single Stat,23,True,2025-02-09T18:30:00-05:00,Receiving Yards,Receiving Yards,pre_game,,2025-01-31T18:27:11-05:00,duration,11,game,45705,league,9,new_player,206304,projection_type,2,,stat_type,17,,stat_average,35079,,,new_player,206304,A.J. Brown,False,A.J. Brown,https://static.prizepicks.com/images/teams/nfl/PHI/11.webp,NFL,9.0,WR,PHI,league,9,team,1188
140,projection,3751444,True,2025-01-19T09:14:00-05:00,,KC,,,NFL_game_9Vtulb2nghSvUHBh7XHJnetZ,False,False,False,0.25,demon,Single Stat,24,True,2025-02-09T18:30:00-05:00,Sacks,Sacks,pre_game,,2025-01-27T10:44:43-05:00,duration,11,game,45705,league,9,new_player,169531,projection_type,2,,stat_type,77,,stat_average,51604,,,new_player,169531,Josh Sweat,False,Josh Sweat,https://static.prizepicks.com/images/teams/nfl/PHI/19.webp,NFL,9.0,OLB,PHI,league,9,team,1188
